well,date,wl,rp,td,from,to
04N23W16C04S,6/3/99,536,571.613,227,,
04N23W16C04S,7/28/99,526.4000244,571.613,227,,
04N23W16C04S,10/6/99,511.3999939,571.613,227,,
04N23W16C04S,12/9/99,506.7999878,571.613,227,,
04N23W16C04S,2/15/00,510.3999939,571.613,227,,
04N23W16C04S,4/5/00,540.7999878,571.613,227,,
04N23W16C04S,6/8/00,537.9000244,571.613,227,,
04N23W16C04S,8/24/00,520.2999878,571.613,227,,
04N23W16C04S,10/3/00,511.6000061,571.613,227,,
04N23W16C04S,12/6/00,509.8999939,571.613,227,,
04N23W16C04S,2/2/01,527.0999756,571.613,227,,
04N23W16C04S,4/2/01,551.0999756,571.613,227,,
04N23W16C04S,5/29/01,548.2999878,571.613,227,,
04N23W16C04S,8/9/01,530.0999756,571.613,227,,
04N23W16C04S,10/2/01,519.2999878,571.613,227,,
04N23W16C04S,12/6/01,522.7000122,571.613,227,,
04N23W16C04S,2/5/02,533.0999756,571.613,227,,
04N23W16C04S,4/3/02,526.2999878,571.613,227,,
04N23W16C04S,6/3/02,515.9000244,571.613,227,,
04N23W16C04S,8/2/02,496.5,571.613,227,,
04N23W16C04S,10/10/02,491.6000061,571.613,227,,
04N23W16C04S,12/3/02,491.6000061,571.613,227,,
04N23W16C04S,1/30/03,502.1000061,571.613,227,,
04N23W16C04S,3/28/03,541.5,571.613,227,,
04N23W16C04S,6/4/03,544,571.613,227,,
04N23W16C04S,8/4/03,529.0999756,571.613,227,,
04N23W16C04S,10/3/03,508.7000122,571.613,227,,
04N23W16C04S,12/2/03,498.3999939,571.613,227,,
04N23W16C04S,1/30/04,502.5,571.613,227,,
04N23W16C04S,4/6/04,527.7000122,571.613,227,,
04N23W16C04S,5/28/04,519.9000244,571.613,227,,
04N23W16C04S,7/29/04,502.7999878,571.613,227,,
04N23W16C04S,10/5/04,489.1000061,571.613,227,,
04N23W16C04S,12/8/04,499.5,571.613,227,,
04N23W16C04S,2/2/05,551.2000122,571.613,227,,
04N23W16C04S,3/31/05,554.0999756,571.613,227,,
04N23W16C04S,6/7/05,549.7999878,571.613,227,,
04N23W16C04S,8/2/05,545.5999756,571.613,227,,
04N23W16C04S,9/30/05,531.7000122,571.613,227,,
04N23W16C04S,12/6/05,530.5,571.613,227,,
04N23W16C04S,2/3/06,542.7999878,571.613,227,,
04N23W16C04S,4/7/06,553.5999756,571.613,227,,
04N23W16C04S,6/6/06,550.9000244,571.613,227,,
04N23W16C04S,7/27/06,537,571.613,227,,
04N23W16C04S,9/27/06,526.7999878,571.613,227,,
04N23W16C04S,12/1/06,518.5,571.613,227,,
04N23W16C04S,2/1/07,525.2000122,571.613,227,,
04N23W16C04S,3/29/07,531.5999756,571.613,227,,
04N23W16C04S,6/5/07,521.5,571.613,227,,
04N23W16C04S,8/7/07,510,571.613,227,,
04N23W16C04S,9/28/07,500.2999878,571.613,227,,
04N23W16C04S,11/30/07,491.2999878,571.613,227,,
04N23W16C04S,2/4/08,534.7000122,571.613,227,,
04N23W16C04S,3/27/08,547.7999878,571.613,227,,
04N23W16C04S,6/2/08,540.2999878,571.613,227,,
04N23W16C04S,8/8/08,525.9000244,571.613,227,,
04N23W16C04S,9/24/08,518.0999756,571.613,227,,
04N23W16C04S,12/4/08,514.2999878,571.613,227,,
04N23W16C04S,2/2/09,522.0999756,571.613,227,,
04N23W16C04S,3/26/09,543.7999878,571.613,227,,
04N23W16C04S,5/28/09,528,571.613,227,,
04N23W16C04S,7/30/09,515.5,571.613,227,,
04N23W16C04S,10/2/09,506.2999878,571.613,227,,
04N23W16C04S,12/1/09,509.3999939,571.613,227,,
04N23W16C04S,2/3/10,541.7,571.613,227,,
04N23W16C04S,4/2/10,547,571.613,227,,
04N23W16C04S,5/28/10,542,571.613,227,,
04N23W16C04S,8/3/10,527.9,571.613,227,,
04N23W16C04S,10/1/10,513.9,571.613,227,,
04N23W16C04S,12/8/10,513.47,571.613,227,,
04N23W16C04S,3/8/11,546.0999756,571.613,227,,
04N23W16C04S,6/20/11,546.4000244,571.613,227,,
04N23W16C04S,9/13/11,528.3,571.613,227,,
04N23W16C04S,12/14/11,523.59,571.613,227,,
04N23W16C04S,3/13/12,524.44,571.613,227,,
04N23W16C04S,6/4/12,527.8,571.613,227,,
04N23W16C04S,9/17/12,494.3,571.613,227,,
04N23W16C04S,12/4/12,493.7,571.613,227,,
04N23W16C04S,3/5/13,504.35,571.613,227,,
04N23W16C04S,6/3/13,509.56,571.613,227,,
04N23W16C04S,9/12/13,490.2,571.613,227,,
04N23W16C04S,12/4/13,480.5,571.613,227,,
04N23W16C04S,3/11/14,486.1,571.613,227,,
04N23W16C04S,6/3/14,505,571.613,227,,
04N23W16C04S,9/16/14,486.4,571.613,227,,
04N23W16C04S,12/5/14,480,571.613,227,,
04N23W16C04S,3/4/15,499.2,571.613,227,,
04N23W16C04S,6/22/15,499.3,571.613,227,,
04N23W16C04S,11/6/15,479,571.613,227,,
04N23W16C04S,12/14/15,476.2,571.613,227,,
04N23W16C04S,3/1/16,475.2,571.613,227,,
04N23W16C04S,6/14/16,490.5,571.613,227,,
04N23W16C04S,9/1/16,479.1,571.613,227,,
04N23W16C04S,12/5/16,467.2,571.613,227,,
04N23W16C04S,3/6/17,535,571.613,227,,
04N23W16C04S,6/1/17,534.9,571.613,227,,
04N23W16C04S,9/5/17,517.2,571.613,227,,
04N23W16C04S,12/29/17,500,571.613,227,,
04N23W16C04S,3/5/18,500.2,571.613,227,,
04N23W16C04S,6/14/18,504,571.613,227,,
04N23W16C04S,9/17/18,495.3,571.613,227,,
04N23W16C04S,12/31/18,487.4,571.613,227,,
04N23W09B01S,3/27/19,638.3,662.3,180,,
04N23W16C04S,6/13/19,532,571.613,227,,
04N23W16C07S,7/10/84,539.2000122,580,230,65,240
04N23W16C07S,7/24/84,537.5999756,580,230,65,240
04N23W16C07S,8/7/84,534.9000244,580,230,65,240
04N23W16C07S,8/22/84,535,580,230,65,240
04N23W16C07S,9/5/84,533.5999756,580,230,65,240
04N23W16C07S,9/19/84,531.5999756,580,230,65,240
04N23W16C07S,10/10/84,529.5999756,580,230,65,240
04N23W16C07S,10/25/84,529.0999756,580,230,65,240
04N23W16C07S,11/7/84,528.7000122,580,230,65,240
04N23W16C07S,11/21/84,531.5999756,580,230,65,240
04N23W16C07S,12/27/84,543,580,230,65,240
04N23W16C07S,1/11/85,551.2999878,580,230,65,240
04N23W16C07S,1/25/85,555,580,230,65,240
04N23W16C07S,2/22/85,556.2999878,580,230,65,240
04N23W16C07S,3/22/85,552.9000244,580,230,65,240
04N23W16C07S,4/5/85,553.2000122,580,230,65,240
04N23W16C07S,4/19/85,551.2999878,580,230,65,240
04N23W16C07S,5/3/85,549.5999756,580,230,65,240
04N23W16C07S,5/17/85,546,580,230,65,240
04N23W16C07S,5/31/85,543.5,580,230,65,240
04N23W16C07S,6/14/85,541.0999756,580,230,65,240
04N23W16C07S,7/11/85,536.5,580,230,65,240
04N23W16C07S,7/26/85,533.2999878,580,230,65,240
04N23W16C07S,8/23/85,528.4000244,580,230,65,240
04N23W16C07S,9/6/85,526.7999878,580,230,65,240
04N23W16C07S,10/4/85,524.5,580,230,65,240
04N23W16C07S,10/31/85,527.0999756,580,230,65,240
04N23W16C07S,11/15/85,527,580,230,65,240
04N23W16C07S,12/5/85,530.7000122,580,230,65,240
04N23W16C07S,12/19/85,534.7000122,580,230,65,240
04N23W16C07S,1/2/86,538.5999756,580,230,65,240
04N23W16C07S,1/16/86,541.0999756,580,230,65,240
04N23W16C07S,4/10/86,557.7999878,580,230,65,240
04N23W16C07S,4/24/86,554.7000122,580,230,65,240
04N23W16C07S,5/8/86,552,580,230,65,240
04N23W16C07S,5/22/86,552.2000122,580,230,65,240
04N23W16C07S,6/17/86,553,580,230,65,240
04N23W16C07S,7/3/86,552.9000244,580,230,65,240
04N23W16C07S,7/17/86,553.0999756,580,230,65,240
04N23W16C07S,7/31/86,551.4000244,580,230,65,240
04N23W16C07S,8/14/86,551.2999878,580,230,65,240
04N23W16C07S,9/5/86,548.9000244,580,230,65,240
04N23W16C07S,9/19/86,548.2000122,580,230,65,240
04N23W16C07S,10/8/86,550.0999756,580,230,65,240
04N23W16C07S,10/23/86,550.5999756,580,230,65,240
04N23W16C07S,11/6/86,548.5,580,230,65,240
04N23W16C07S,11/25/86,547.2999878,580,230,65,240
04N23W16C07S,12/12/86,545.7999878,580,230,65,240
04N23W16C07S,12/24/86,549.5,580,230,65,240
04N23W16C07S,1/9/87,552,580,230,65,240
04N23W16C07S,1/23/87,552.2000122,580,230,65,240
04N23W16C07S,2/6/87,550.5,580,230,65,240
04N23W16C07S,2/20/87,553.5,580,230,65,240
04N23W16C07S,3/4/87,553.4000244,580,230,65,240
04N23W20J01S,5/17/85,467.2999878,488.9,,,
04N23W20J01S,5/31/85,465,488.9,,,
04N23W20J02S,6/7/29,434.6000061,457,,,
04N23W20J02S,6/28/29,432.1000061,457,,,
04N23W20J02S,8/13/29,422.7000122,457,,,
04N23W20J02S,11/15/29,417.8999939,457,,,
04N23W20J02S,2/1/30,420.8999939,457,,,
04N23W20J02S,4/18/30,437.8999939,457,,,
04N23W20J02S,1/29/31,418.5,457,,,
04N23W20J02S,8/29/31,412.7000122,457,,,
04N23W20J02S,12/16/31,418.7000122,457,,,
04N23W20J02S,1/8/34,424.7999878,457,,,
04N23W20J02S,4/18/34,425.7000122,457,,,
04N23W20J02S,12/12/35,426.6000061,457,,,
04N23W20J02S,8/27/36,422.2000122,457,,,
04N23W20J02S,1/13/37,430.8999939,457,,,
04N23W20J02S,3/12/37,441.8999939,457,,,
04N23W20J02S,9/7/37,437.2999878,457,,,
04N23W20J02S,12/23/37,430.8999939,457,,,
04N23W20J02S,3/10/38,443.1000061,457,,,
04N23W20J02S,8/25/38,441.7000122,457,,,
04N23W20J02S,12/28/38,435.6000061,457,,,
04N23W20J02S,4/19/39,442.2000122,457,,,
04N23W20J02S,8/8/39,430.5,457,,,
04N23W20J02S,1/4/40,425.3999939,457,,,
04N23W20J02S,3/14/40,441.8999939,457,,,
04N23W20J02S,8/12/40,427.2000122,457,,,
04N23W20J02S,1/13/41,441.8999939,457,,,
04N23W20J02S,4/29/41,443.6000061,457,,,
04N23W20J02S,12/5/41,439.7999878,457,,,
04N23W20J02S,4/8/42,440,457,,,
04N23W20J02S,12/17/42,424.8999939,457,,,
04N23W20J02S,4/12/44,443.2000122,457,,,
04N23W20J02S,4/15/46,443.5,457,,,
04N23W20J02S,1/6/47,443.5,457,,,
04N23W20J02S,11/16/48,415.8999939,457,,,
04N23W20J02S,1/17/49,417,457,,,
04N23W20J02S,11/22/49,415.8999939,457,,,
04N23W20J02S,7/17/50,420.3999939,457,,,
04N23W20J02S,10/16/50,420.2000122,457,,,
04N23W20J02S,10/31/50,423.2000122,457,,,
04N23W20J02S,12/12/50,419,457,,,
04N23W20J02S,12/28/50,418.1000061,457,,,
04N23W20J02S,1/31/51,418.7000122,457,,,
04N23W20J02S,2/28/51,418.7000122,457,,,
04N23W20J02S,4/2/51,420.2000122,457,,,
04N23W20J02S,4/30/51,418.8999939,457,,,
04N23W20J02S,5/31/51,418,457,,,
04N23W20J02S,6/15/51,417.8999939,457,,,
04N23W20J02S,6/22/51,418.1000061,457,,,
04N23W20J02S,7/3/51,419.2999878,457,,,
04N23W20J02S,8/1/51,417.3999939,457,,,
04N23W20J02S,8/21/51,413.6000061,457,,,
04N23W20J02S,10/29/51,402.5,457,,,
04N23W20J02S,12/5/51,410.2999878,457,,,
04N23W20J02S,1/3/52,410.2999878,457,,,
04N23W20J02S,2/4/52,443.6000061,457,,,
04N23W20J02S,3/11/52,443.1000061,457,,,
04N23W20J02S,4/8/52,444.2000122,457,,,
04N23W20J02S,6/4/52,442.8999939,457,,,
04N23W20J02S,8/7/52,440,457,,,
04N23W20J02S,9/10/52,441.3999939,457,,,
04N23W20J02S,11/18/52,437.6000061,457,,,
04N23W20J02S,12/19/52,436.5,457,,,
04N23W20J02S,1/20/53,436.2999878,457,,,
04N23W20J02S,2/18/53,434.1000061,457,,,
04N23W20J02S,3/17/53,432.2999878,457,,,
04N23W20J02S,4/20/53,427.1000061,457,,,
04N23W20J02S,5/19/53,425.7999878,457,,,
04N23W20J02S,9/2/53,426.6000061,457,,,
04N23W20J02S,10/2/53,424.2999878,457,,,
04N23W20J02S,11/3/53,419.7999878,457,,,
04N23W20J02S,12/17/53,419.7999878,457,,,
04N23W20J02S,2/10/54,426.7000122,457,,,
04N23W20J02S,3/12/54,436.8999939,457,,,
04N23W20J02S,4/20/54,441.5,457,,,
04N23W20J02S,9/13/54,429.2999878,457,,,
04N23W20J02S,10/29/54,423.8999939,457,,,
04N23W20J02S,12/1/54,420.1000061,457,,,
04N23W20J02S,2/18/55,426.6000061,457,,,
04N23W20J02S,3/22/55,427.2999878,457,,,
04N23W20J02S,4/27/55,426.2999878,457,,,
04N23W20J02S,5/13/55,430.5,457,,,
04N23W20J02S,9/22/55,420.7999878,457,,,
04N23W20J02S,12/2/55,424.1000061,457,,,
04N23W20J02S,3/1/56,442.1000061,457,,,
04N23W20J02S,5/23/56,440.8999939,457,,,
04N23W20J02S,6/29/56,434.7999878,457,,,
04N23W20J02S,10/24/56,422.5,457,,,
04N23W20J02S,11/28/56,422.8999939,457,,,
04N23W20J02S,12/24/56,423.6000061,457,,,
04N23W20J02S,3/28/57,431.5,457,,,
04N23W20J02S,12/10/57,425.8999939,457,,,
04N23W20J02S,1/15/58,428.2999878,457,,,
04N23W20J02S,1/21/58,427.7000122,457,,,
04N23W20J02S,3/5/58,443.2000122,457,,,
04N23W20J02S,4/30/58,443.7000122,457,,,
04N23W20J02S,6/6/58,442.7000122,457,,,
04N23W20J02S,7/23/58,444.8999939,457,,,
04N23W20J02S,12/18/58,425.2000122,457,,,
04N23W20J02S,4/30/59,433.2000122,457,,,
04N23W20J02S,6/17/59,433.8999939,457,,,
04N23W20J02S,6/30/59,433.2000122,457,,,
04N23W20J02S,7/31/59,429.2999878,457,,,
04N23W20J02S,8/31/59,422.7000122,457,,,
04N23W20J02S,9/29/59,417.2999878,457,,,
04N23W20J02S,10/14/59,416.2000122,457,,,
04N23W20J02S,10/21/59,412.7999878,457,,,
04N23W20J02S,10/28/59,416.7999878,457,,,
04N23W20J02S,11/2/59,417,457,,,
04N23W20J02S,11/4/59,417.2000122,457,,,
04N23W20J02S,11/9/59,419.1000061,457,,,
04N23W20J02S,11/16/59,421.1000061,457,,,
04N23W20J02S,11/24/59,422.2000122,457,,,
04N23W20J02S,11/30/59,422.1000061,457,,,
04N23W20J02S,12/9/59,422.2000122,457,,,
04N23W20J02S,12/16/59,422,457,,,
04N23W20J02S,12/23/59,421.8999939,457,,,
04N23W20J02S,12/29/59,421.6000061,457,,,
04N23W20J02S,1/26/60,423.1000061,457,,,
04N23W20J02S,2/15/60,423.8999939,457,,,
04N23W20J02S,2/24/60,427.5,457,,,
04N23W20J02S,3/10/60,429.7999878,457,,,
04N23W20J02S,3/29/60,432.6000061,457,,,
04N23W20J02S,4/8/60,433.7000122,457,,,
04N23W20J02S,4/26/60,434.1000061,457,,,
04N23W20J02S,5/11/60,435,457,,,
04N23W20J02S,5/24/60,433.6000061,457,,,
04N23W20J02S,6/24/60,429,457,,,
04N23W20J02S,7/26/60,422,457,,,
04N23W20J02S,8/15/60,413.2000122,457,,,
04N23W20J02S,8/24/60,417.2999878,457,,,
04N23W20J02S,9/8/60,410,457,,,
04N23W20J02S,9/15/60,415.7999878,457,,,
04N23W20J02S,9/22/60,415.1000061,457,,,
04N23W20J02S,9/29/60,415.2999878,457,,,
04N23W20J02S,10/13/60,416.8999939,457,,,
04N23W20J02S,10/26/60,417,457,,,
04N23W20J02S,11/23/60,414.7999878,457,,,
04N23W20J02S,11/29/60,414.8999939,457,,,
04N23W20J02S,12/27/60,419,457,,,
04N23W20J02S,1/25/61,422.6000061,457,,,
04N23W20J02S,3/23/61,425.2000122,457,,,
04N23W20J02S,4/25/61,421.2999878,457,,,
04N23W20J02S,5/23/61,417.5,457,,,
04N23W20J02S,6/22/61,415.7000122,457,,,
04N23W20J02S,7/19/61,413.2999878,457,,,
04N23W20J02S,8/28/61,411.7000122,457,,,
04N23W20J02S,9/26/61,411.1000061,457,,,
04N23W20J02S,10/26/61,410.3999939,457,,,
04N23W20J02S,11/29/61,413,457,,,
04N23W20J02S,12/7/61,414.6000061,457,,,
04N23W20J02S,12/26/61,418.1000061,457,,,
04N23W20J02S,1/18/62,418.2000122,457,,,
04N23W20J02S,1/25/62,419.1000061,457,,,
04N23W20J02S,2/27/62,442.3999939,457,,,
04N23W20J02S,3/23/62,440.7999878,457,,,
04N23W20J02S,4/13/62,440.2999878,457,,,
04N23W20J02S,4/23/62,440.2999878,457,,,
04N23W20J02S,5/11/62,440.3999939,457,,,
04N23W20J02S,7/5/62,440.2000122,457,,,
04N23W20J02S,7/25/62,438.6000061,457,,,
04N23W20J02S,8/25/62,430.5,457,,,
04N23W20J02S,8/29/62,434.2000122,457,,,
04N23W20J02S,10/25/62,425,457,,,
04N23W20J02S,11/26/62,422.5,457,,,
04N23W20J02S,12/26/62,421.2000122,457,,,
04N23W20J02S,1/27/63,421.7999878,457,,,
04N23W20J02S,2/12/63,427,457,,,
04N23W20J02S,2/27/63,433,457,,,
04N23W20J02S,3/27/63,435.5,457,,,
04N23W20J02S,4/25/63,438.7000122,457,,,
04N23W20J02S,5/28/63,438.7999878,457,,,
04N23W20J02S,6/26/63,436.7999878,457,,,
04N23W20J02S,9/30/63,417.2000122,457,,,
04N23W20J02S,10/30/63,409.2999878,457,,,
04N23W20J02S,11/29/63,420.2999878,457,,,
04N23W20J02S,12/26/63,421.2000122,457,,,
04N23W20J02S,1/28/64,426,457,,,
04N23W20J02S,2/25/64,426.1000061,457,,,
04N23W20J02S,3/24/64,427.7999878,457,,,
04N23W20J02S,4/7/64,430.2999878,457,,,
04N23W20J02S,4/17/64,432.2000122,457,,,
04N23W20J02S,4/28/64,431.5,457,,,
04N23W20J02S,5/27/64,427.7999878,457,,,
04N23W20J02S,6/26/64,423.7999878,457,,,
04N23W20J02S,10/13/64,413.5,457,,,
04N23W20J02S,11/27/64,412.3999939,457,,,
04N23W20J02S,12/29/64,423.2999878,457,,,
04N23W20J02S,1/26/65,431.2000122,457,,,
04N23W20J02S,3/3/65,431.7999878,457,,,
04N23W20J02S,3/26/65,429.2000122,457,,,
04N23W20J02S,4/14/65,437.1000061,457,,,
04N23W20J02S,4/28/65,436.1000061,457,,,
04N23W20J02S,5/13/65,436.2000122,457,,,
04N23W20J02S,5/22/65,440.6000061,457,,,
04N23W20J02S,5/26/65,436,457,,,
04N23W20J02S,6/24/65,432.6000061,457,,,
04N23W20J02S,7/29/65,424.5,457,,,
04N23W20J02S,9/30/65,417,457,,,
04N23W20J02S,12/10/65,439,457,,,
04N23W20J02S,1/17/66,440.5,457,,,
04N23W20J02S,1/27/66,439.7000122,457,,,
04N23W20J02S,2/24/66,439.1000061,457,,,
04N23W20J02S,3/30/66,438,457,,,
04N23W20J02S,12/20/66,438.6000061,457,,,
04N23W20J02S,2/1/67,440.5,457,,,
04N23W20J02S,3/10/67,438.6000061,457,,,
04N23W20J02S,4/7/67,438.8999939,457,,,
04N23W20J02S,8/13/68,420,457,,,
04N23W20J02S,12/9/68,420,457,,,
04N23W20J02S,2/7/69,446.2999878,457,,,
04N23W20J02S,4/9/69,441.5,457,,,
04N23W20J02S,8/1/69,432.1000061,457,,,
04N23W20J02S,10/1/69,431.6000061,457,,,
04N23W20J02S,11/25/69,436.1000061,457,,,
04N23W20J02S,10/5/70,421.7000122,457,,,
04N23W20J02S,12/9/70,428.2999878,457,,,
04N23W20J02S,1/26/71,436.6000061,457,,,
04N23W20J02S,3/23/71,437,457,,,
04N23W20J02S,6/3/71,433.1000061,457,,,
04N23W20J02S,7/28/71,428.5,457,,,
04N23W20J02S,10/5/71,417.6000061,457,,,
04N23W20J02S,12/1/71,418.2999878,457,,,
04N23W20J02S,2/2/72,438.1000061,457,,,
04N23W20J02S,3/21/72,437,457,,,
04N23W20J02S,5/31/72,432.6000061,457,,,
04N23W20J02S,8/8/72,-261.2000122,457,,,
04N23W20J02S,10/3/72,415.5,457,,,
04N23W20J02S,12/5/72,426.2000122,457,,,
04N23W20J02S,2/21/73,442.5,457,,,
04N23W20J02S,4/11/73,439.6000061,457,,,
04N23W20J02S,6/6/73,439.6000061,457,,,
04N23W20J02S,8/2/73,438,457,,,
04N23W20J02S,9/26/73,433.1000061,457,,,
04N23W20J02S,12/4/73,432.1000061,457,,,
04N23W20J02S,1/31/74,439.5,457,,,
04N23W20J02S,4/3/74,439,457,,,
04N23W20J02S,6/5/74,437.8999939,457,,,
04N23W20J02S,8/9/74,431.1000061,457,,,
04N23W20J02S,9/26/74,422.2000122,457,,,
04N23W20J02S,12/11/74,424.6000061,457,,,
04N23W20J02S,1/22/75,429.6000061,457,,,
04N23W20J02S,3/27/75,431,457,,,
04N23W20J02S,8/1/75,438.3999939,457,,,
04N23W20J02S,9/29/75,427.1000061,457,,,
04N23W20J02S,12/3/75,419.5,457,,,
04N23W20J02S,4/6/76,439.2999878,457,,,
04N23W20J02S,5/20/76,436.8999939,457,,,
04N23W20J02S,7/29/76,422.7999878,457,,,
04N23W20J02S,10/13/76,424.2000122,457,,,
04N23W20J02S,12/7/76,425.3999939,457,,,
04N23W20J02S,1/25/77,433.2000122,457,,,
04N23W20J02S,3/29/77,432.2000122,457,,,
04N23W20J02S,5/25/77,427.1000061,457,,,
04N23W20J02S,8/2/77,423.2000122,457,,,
04N23W20J02S,9/23/77,417.3999939,457,,,
04N23W20J02S,12/8/77,411.5,457,,,
04N23W20J02S,2/23/78,443.7999878,457,,,
04N23W20J02S,4/17/78,443.5,457,,,
04N23W20J02S,5/25/78,441.3999939,457,,,
04N23W20J02S,7/25/78,440.1000061,457,,,
04N23W20J02S,9/25/78,438.3999939,457,,,
04N23W20J02S,11/27/78,439.8999939,457,,,
04N23W20J02S,2/7/79,441.5,457,,,
04N23W20J02S,4/10/79,441.5,457,,,
04N23W20J02S,6/5/79,440.3999939,457,,,
04N23W20J02S,8/6/79,434.2999878,457,,,
04N23W20J02S,10/2/79,430,457,,,
04N23W20J02S,11/20/79,426.7000122,457,,,
04N23W20J02S,2/6/80,442,457,,,
04N23W20J02S,3/31/80,442.6000061,457,,,
04N23W20J02S,6/6/80,441.7999878,457,,,
04N23W20J02S,7/23/80,440.2999878,457,,,
04N23W20J02S,10/1/80,434.7999878,457,,,
04N23W20J02S,12/3/80,430,457,,,
04N23W20J02S,2/3/81,431.2000122,457,,,
04N23W20J02S,3/24/81,441.1000061,457,,,
04N23W20J02S,6/2/81,437.2000122,457,,,
04N23W20J02S,12/3/81,421.1000061,457,,,
04N23W20J02S,1/25/82,424.8999939,457,,,
04N23W20J02S,4/6/82,441.2999878,457,,,
04N23W20J02S,6/3/82,439.2999878,457,,,
04N23W20J02S,7/27/82,434,457,,,
04N23W20J02S,9/24/82,423.3999939,457,,,
04N23W20J02S,11/29/82,420.7999878,457,,,
04N23W20J02S,2/9/83,444.3999939,457,,,
04N23W20J02S,3/30/83,444.7000122,457,,,
04N23W20J02S,5/31/83,443.6000061,457,,,
04N23W20J02S,8/9/83,441,457,,,
04N23W20J02S,9/27/83,440.6000061,457,,,
04N23W20J02S,11/29/83,441.6000061,457,,,
04N23W20J02S,2/14/84,441,457,,,
04N23W20J02S,4/9/84,437.1000061,457,,,
04N23W20J02S,5/30/84,427.1000061,457,,,
04N23W20J02S,7/10/84,431,457,,,
04N23W20J02S,7/24/84,427,457,,,
04N23W20J02S,8/7/84,426.2999878,457,,,
04N23W20J02S,8/22/84,425,457,,,
04N23W20J02S,9/5/84,422.8999939,457,,,
04N23W20J02S,9/19/84,421.2000122,457,,,
04N23W20J02S,10/10/84,418.8999939,457,,,
04N23W20J02S,10/25/84,418.6000061,457,,,
04N23W20J02S,1/11/85,439.3999939,458.3,,,
04N23W20J02S,1/25/85,442.2999878,458.3,,,
04N23W20J02S,2/8/85,441.8999939,458.3,,,
04N23W20J02S,2/22/85,442,458.3,,,
04N23W20J02S,3/22/85,440.3999939,458.3,,,
04N23W20J02S,4/5/85,440.1000061,458.3,,,
04N23W20J02S,4/19/85,439.5,458.3,,,
04N23W20J02S,5/3/85,438.3999939,458.3,,,
04N23W20J02S,6/14/85,432.2999878,458.3,,,
04N23W20J02S,7/11/85,427.7000122,458.3,,,
04N23W20J02S,7/26/85,425.2000122,458.3,,,
04N23W20J02S,8/23/85,419,458.3,,,
04N23W20J02S,9/6/85,418,458.3,,,
04N23W20J02S,10/4/85,418.8999939,458.3,,,
04N23W20J02S,10/31/85,420.2000122,458.3,,,
04N23W20J02S,11/15/85,420.6000061,458.3,,,
04N23W20J02S,12/5/85,428.2000122,458.3,,,
04N23W20J02S,12/19/85,429.8999939,458.3,,,
04N23W20J02S,1/2/86,429.2999878,458.3,,,
04N23W20J02S,1/16/86,429.2999878,458.3,,,
04N23W20J02S,2/11/86,441.3999939,458.3,,,
04N23W20J02S,2/24/86,442.1000061,458.3,,,
04N23W20J02S,4/10/86,443.1000061,458.3,,,
04N23W20J02S,5/8/86,441.3999939,458.3,,,
04N23W20J02S,5/22/86,442.5,458.3,,,
04N23W20J02S,6/16/86,441.7999878,458.3,,,
04N23W20J02S,7/3/86,442.2999878,458.3,,,
04N23W20J02S,7/17/86,442.1000061,458.3,,,
04N23W20J02S,7/31/86,441.7999878,458.3,,,
04N23W20J02S,8/14/86,440.5,458.3,,,
04N23W20J02S,9/5/86,439,458.3,,,
04N23W20J02S,9/18/86,437.5,458.3,,,
04N23W20J02S,10/8/86,436.3999939,458.3,,,
04N23W20J02S,10/23/86,436.7999878,458.3,,,
04N23W20J02S,11/6/86,436.2999878,458.3,,,
04N23W20J02S,11/25/86,435,458.3,,,
04N23W20J02S,12/12/86,433.2999878,458.3,,,
04N23W20J02S,12/24/86,436.7000122,458.3,,,
04N23W20J02S,1/9/87,440,458.3,,,
04N23W20J02S,1/23/87,438.7999878,458.3,,,
04N23W20J02S,2/6/87,437.7999878,458.3,,,
04N23W20J02S,2/20/87,439.2000122,458.3,,,
04N23W20J02S,3/4/87,438.7999878,458.3,,,
04N23W20J02S,4/2/87,440,458.3,,,
04N23W20J02S,6/12/87,432.6000061,458.3,,,
04N23W20J02S,8/7/87,424.3999939,458.3,,,
04N23W20J02S,9/18/87,421,458.3,,,
04N23W20J02S,12/11/87,422.3999939,458.3,,,
04N23W20J02S,2/5/88,443.2000122,458.3,,,
04N23W20J02S,4/1/88,452.7000122,458.3,,,
04N23W20J02S,5/27/88,445.5,458.3,,,
04N23W20J02S,8/5/88,434.5,458.3,,,
04N23W20J02S,10/13/88,422.5,458.3,,,
04N23W20J02S,12/5/88,419.1000061,458.3,,,
04N23W20J02S,1/31/89,427.7000122,458.3,,,
04N23W20J02S,4/3/89,441.7000122,458.3,,,
04N23W20J02S,6/5/89,432.6000061,458.3,,,
04N23W20J02S,7/31/89,423.6000061,458.3,,,
04N23W20J02S,10/2/89,418.2999878,458.3,,,
04N23W20J02S,12/4/89,415.3999939,458.3,,,
04N23W20J02S,1/29/90,423.8999939,458.3,,,
04N23W20J02S,3/26/90,427.7999878,458.3,,,
04N23W20J02S,6/8/90,426.2999878,458.3,,,
04N23W20J02S,7/27/90,419.1000061,458.3,,,
04N23W20J02S,10/5/90,413.8999939,458.3,,,
04N23W20J02S,11/5/90,413.7000122,458.3,,,
04N23W20J02S,2/11/91,416.7999878,458.3,,,
04N23W20J02S,4/11/91,443,458.3,,,
04N23W20J02S,5/23/91,442.5,458.3,,,
04N23W20J02S,8/1/91,437.7999878,458.3,,,
