well,date,find,chem,unit,wqo,abovemcl,area
03N23W05P02S,9/8/2003 0:00,31,CHLORIDE,mgl,100,0,Casitas Springs
03N23W05P02S,9/8/2003 0:00,0.70029,NITRATE (AS N),MG/L,10,0,Casitas Springs
03N23W05P02S,9/8/2003 0:00,3.1,NITRATE (AS NO3),MG/L,45,0,Casitas Springs
03N23W05P02S,9/8/2003 0:00,228,SULFATE,mgl,300,0,Casitas Springs
03N23W05P02S,9/8/2003 0:00,780,TOTAL DISSOLVED SOLIDS,MG/L,800,0,Casitas Springs
03N23W05P02S,10/6/2003 0:00,0.43,BORON,MG/L,0.5,0,Casitas Springs
03N23W05P02S,10/6/2003 0:00,30,CHLORIDE,mgl,100,0,Casitas Springs
03N23W05P02S,10/6/2003 0:00,0.60993,NITRATE (AS N),MG/L,10,0,Casitas Springs
03N23W05P02S,10/6/2003 0:00,2.7,NITRATE (AS NO3),MG/L,45,0,Casitas Springs
03N23W05P02S,10/6/2003 0:00,228,SULFATE,mgl,300,0,Casitas Springs
