well,date,wl,rp,td,from,to
03N23W08B11S,9/21/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/22/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/23/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/24/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/25/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/26/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/27/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/28/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/29/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,9/30/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/1/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/2/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/3/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/4/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/5/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/6/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/7/2015,223.864942,247.0899963,62,15,60
03N23W08B11S,10/8/2015,221.234942,247.0899963,62,15,60
03N23W08B11S,10/9/2015,221.054942,247.0899963,62,15,60
03N23W08B11S,10/10/2015,220.994942,247.0899963,62,15,60
03N23W08B11S,10/11/2015,220.884942,247.0899963,62,15,60
03N23W08B11S,10/12/2015,220.774942,247.0899963,62,15,60
03N23W08B11S,10/13/2015,220.804942,247.0899963,62,15,60
03N23W08B11S,10/14/2015,220.714942,247.0899963,62,15,60
03N23W08B11S,10/15/2015,220.534942,247.0899963,62,15,60
03N23W08B11S,10/16/2015,220.404942,247.0899963,62,15,60
03N23W08B11S,10/17/2015,220.344942,247.0899963,62,15,60
03N23W08B11S,10/18/2015,220.264942,247.0899963,62,15,60
03N23W08B11S,10/19/2015,220.234942,247.0899963,62,15,60
03N23W08B11S,10/20/2015,220.084942,247.0899963,62,15,60
03N23W08B11S,10/21/2015,220.024942,247.0899963,62,15,60
03N23W08B11S,10/22/2015,220.014942,247.0899963,62,15,60
03N23W08B11S,10/23/2015,219.974942,247.0899963,62,15,60
03N23W08B11S,10/24/2015,219.864942,247.0899963,62,15,60
03N23W08B11S,10/25/2015,219.754942,247.0899963,62,15,60
03N23W08B11S,10/26/2015,219.704942,247.0899963,62,15,60
03N23W08B11S,10/27/2015,220.144942,247.0899963,62,15,60
03N23W08B11S,10/28/2015,220.764942,247.0899963,62,15,60
03N23W08B11S,10/29/2015,221.384942,247.0899963,62,15,60
03N23W08B11S,10/30/2015,221.834942,247.0899963,62,15,60
03N23W08B11S,10/31/2015,222.104942,247.0899963,62,15,60
03N23W08B11S,11/1/2015,221.904942,247.0899963,62,15,60
03N23W08B11S,11/2/2015,221.304942,247.0899963,62,15,60
03N23W08B11S,11/3/2015,220.784942,247.0899963,62,15,60
03N23W08B11S,11/4/2015,220.514942,247.0899963,62,15,60
03N23W08B11S,11/5/2015,220.464942,247.0899963,62,15,60
03N23W08B11S,11/6/2015,220.244942,247.0899963,62,15,60
03N23W08B11S,11/7/2015,219.984942,247.0899963,62,15,60
03N23W08B11S,11/8/2015,219.684942,247.0899963,62,15,60
03N23W08B11S,11/9/2015,219.504942,247.0899963,62,15,60
03N23W08B11S,11/10/2015,219.524942,247.0899963,62,15,60
03N23W08B11S,11/11/2015,219.554942,247.0899963,62,15,60
03N23W08B11S,11/12/2015,219.314942,247.0899963,62,15,60
03N23W08B11S,11/13/2015,219.014942,247.0899963,62,15,60
03N23W08B11S,11/14/2015,218.854942,247.0899963,62,15,60
03N23W08B11S,11/15/2015,218.674942,247.0899963,62,15,60
03N23W08B11S,11/16/2015,218.724942,247.0899963,62,15,60
03N23W08B11S,11/17/2015,218.744942,247.0899963,62,15,60
03N23W08B11S,11/18/2015,218.514942,247.0899963,62,15,60
03N23W08B11S,11/19/2015,218.334942,247.0899963,62,15,60
03N23W08B11S,11/20/2015,218.174942,247.0899963,62,15,60
03N23W08B11S,11/21/2015,218.094942,247.0899963,62,15,60
03N23W08B11S,11/22/2015,218.004942,247.0899963,62,15,60
03N23W08B11S,11/23/2015,217.824942,247.0899963,62,15,60
03N23W08B11S,11/24/2015,217.754942,247.0899963,62,15,60
03N23W08B11S,11/25/2015,217.574942,247.0899963,62,15,60
03N23W08B11S,11/26/2015,217.594942,247.0899963,62,15,60
03N23W08B11S,11/27/2015,217.514942,247.0899963,62,15,60
03N23W08B11S,11/28/2015,217.504942,247.0899963,62,15,60
03N23W08B11S,11/29/2015,217.454942,247.0899963,62,15,60
03N23W08B11S,11/30/2015,217.434942,247.0899963,62,15,60
03N23W08B11S,12/1/2015,217.274942,247.0899963,62,15,60
03N23W08B11S,12/2/2015,217.224942,247.0899963,62,15,60
03N23W08B11S,12/3/2015,217.054942,247.0899963,62,15,60
03N23W08B11S,12/4/2015,216.974942,247.0899963,62,15,60
03N23W08B11S,12/5/2015,216.994942,247.0899963,62,15,60
03N23W08B11S,12/6/2015,216.954942,247.0899963,62,15,60
03N23W08B11S,12/7/2015,216.784942,247.0899963,62,15,60
03N23W08B11S,12/8/2015,216.584942,247.0899963,62,15,60
03N23W08B11S,12/9/2015,216.424942,247.0899963,62,15,60
03N23W08B11S,12/10/2015,216.304942,247.0899963,62,15,60
03N23W08B11S,12/11/2015,216.044942,247.0899963,62,15,60
03N23W08B11S,12/12/2015,216.184942,247.0899963,62,15,60
03N23W08B11S,12/13/2015,216.164942,247.0899963,62,15,60
03N23W08B11S,12/14/2015,215.954942,247.0899963,62,15,60
03N23W08B11S,12/15/2015,215.964942,247.0899963,62,15,60
03N23W08B11S,12/16/2015,216.634942,247.0899963,62,15,60
03N23W08B11S,12/17/2015,217.464942,247.0899963,62,15,60
03N23W08B11S,12/18/2015,217.964942,247.0899963,62,15,60
03N23W08B11S,12/19/2015,218.594942,247.0899963,62,15,60
03N23W08B11S,12/20/2015,219.254942,247.0899963,62,15,60
03N23W08B11S,12/21/2015,219.404942,247.0899963,62,15,60
03N23W08B11S,12/22/2015,218.744942,247.0899963,62,15,60
03N23W08B11S,12/23/2015,217.944942,247.0899963,62,15,60
03N23W08B11S,12/24/2015,217.584942,247.0899963,62,15,60
03N23W08B11S,12/25/2015,217.364942,247.0899963,62,15,60
03N23W08B11S,12/26/2015,217.234942,247.0899963,62,15,60
03N23W08B11S,12/27/2015,217.014942,247.0899963,62,15,60
03N23W08B11S,12/28/2015,216.524942,247.0899963,62,15,60
03N23W08B11S,12/29/2015,216.174942,247.0899963,62,15,60
03N23W08B11S,12/30/2015,216.184942,247.0899963,62,15,60
03N23W08B11S,12/31/2015,216.004942,247.0899963,62,15,60
03N23W08B11S,1/1/2016,215.814942,247.0899963,62,15,60
03N23W08B11S,1/2/2016,215.674942,247.0899963,62,15,60
03N23W08B11S,1/3/2016,215.484942,247.0899963,62,15,60
03N23W08B11S,1/4/2016,215.094942,247.0899963,62,15,60
03N23W08B11S,1/5/2016,215.114942,247.0899963,62,15,60
03N23W08B11S,1/6/2016,217.654942,247.0899963,62,15,60
03N23W08B11S,1/7/2016,219.734942,247.0899963,62,15,60
03N23W08B11S,1/8/2016,219.984942,247.0899963,62,15,60
03N23W08B11S,1/9/2016,219.934942,247.0899963,62,15,60
03N23W08B11S,1/10/2016,219.584942,247.0899963,62,15,60
03N23W08B11S,1/11/2016,219.334942,247.0899963,62,15,60
03N23W08B11S,1/12/2016,219.054942,247.0899963,62,15,60
03N23W08B11S,1/13/2016,218.774942,247.0899963,62,15,60
03N23W08B11S,1/14/2016,218.494942,247.0899963,62,15,60
03N23W08B11S,1/15/2016,218.284942,247.0899963,62,15,60
03N23W08B11S,1/16/2016,218.274942,247.0899963,62,15,60
03N23W08B11S,1/17/2016,218.194942,247.0899963,62,15,60
03N23W08B11S,1/18/2016,218.094942,247.0899963,62,15,60
03N23W08B11S,1/19/2016,218.084942,247.0899963,62,15,60
03N23W08B11S,1/20/2016,218.044942,247.0899963,62,15,60
03N23W08B11S,1/21/2016,247.094942,247.0899963,62,15,60
03N23W08B11S,1/22/2016,247.094942,247.0899963,62,15,60
03N23W08B11S,1/23/2016,217.874942,247.0899963,62,15,60
03N23W08B11S,1/24/2016,247.094942,247.0899963,62,15,60
03N23W08B11S,1/25/2016,217.924942,247.0899963,62,15,60
03N23W08B11S,1/26/2016,218.144942,247.0899963,62,15,60
03N23W08B11S,1/27/2016,218.204942,247.0899963,62,15,60
03N23W08B11S,1/28/2016,218.144942,247.0899963,62,15,60
03N23W08B11S,1/29/2016,218.044942,247.0899963,62,15,60
03N23W08B11S,1/30/2016,217.984942,247.0899963,62,15,60
03N23W08B11S,1/31/2016,219.834942,247.0899963,62,15,60
03N23W08B11S,2/1/2016,222.214942,247.0899963,62,15,60
03N23W08B11S,2/2/2016,222.764942,247.0899963,62,15,60
03N23W08B11S,2/3/2016,223.334942,247.0899963,62,15,60
03N23W08B11S,2/4/2016,223.654942,247.0899963,62,15,60
03N23W08B11S,2/5/2016,224.104942,247.0899963,62,15,60
03N23W08B11S,2/6/2016,224.374942,247.0899963,62,15,60
03N23W08B11S,2/7/2016,224.704942,247.0899963,62,15,60
03N23W08B11S,2/8/2016,224.934942,247.0899963,62,15,60
03N23W08B11S,2/9/2016,225.274942,247.0899963,62,15,60
03N23W08B11S,2/10/2016,225.394942,247.0899963,62,15,60
03N23W08B11S,2/11/2016,225.134942,247.0899963,62,15,60
03N23W08B11S,2/12/2016,224.734942,247.0899963,62,15,60
03N23W08B11S,2/13/2016,224.304942,247.0899963,62,15,60
03N23W08B11S,2/14/2016,223.964942,247.0899963,62,15,60
03N23W08B11S,2/15/2016,223.654942,247.0899963,62,15,60
03N23W08B11S,2/16/2016,223.384942,247.0899963,62,15,60
03N23W08B11S,2/17/2016,223.084942,247.0899963,62,15,60
03N23W08B11S,2/18/2016,223.074942,247.0899963,62,15,60
03N23W08B11S,2/19/2016,223.104942,247.0899963,62,15,60
03N23W08B11S,2/20/2016,223.074942,247.0899963,62,15,60
03N23W08B11S,2/21/2016,222.984942,247.0899963,62,15,60
03N23W08B11S,2/22/2016,222.894942,247.0899963,62,15,60
03N23W08B11S,2/23/2016,222.834942,247.0899963,62,15,60
03N23W08B11S,2/24/2016,222.894942,247.0899963,62,15,60
03N23W08B11S,2/25/2016,222.824942,247.0899963,62,15,60
03N23W08B11S,2/26/2016,222.814942,247.0899963,62,15,60
03N23W08B11S,2/27/2016,222.784942,247.0899963,62,15,60
03N23W08B11S,2/28/2016,222.744942,247.0899963,62,15,60
03N23W08B11S,2/29/2016,222.774942,247.0899963,62,15,60
03N23W08B11S,3/1/2016,222.844942,247.0899963,62,15,60
03N23W08B11S,3/2/2016,222.894942,247.0899963,62,15,60
03N23W08B11S,3/3/2016,222.894942,247.0899963,62,15,60
03N23W08B11S,3/4/2016,222.874942,247.0899963,62,15,60
03N23W08B11S,3/5/2016,222.914942,247.0899963,62,15,60
03N23W08B11S,3/6/2016,224.994942,247.0899963,62,15,60
03N23W08B11S,3/7/2016,225.784942,247.0899963,62,15,60
03N23W08B11S,3/8/2016,226.324942,247.0899963,62,15,60
03N23W08B11S,3/9/2016,226.424942,247.0899963,62,15,60
03N23W08B11S,3/10/2016,226.414942,247.0899963,62,15,60
03N23W08B11S,3/11/2016,226.404942,247.0899963,62,15,60
03N23W08B11S,3/12/2016,226.624942,247.0899963,62,15,60
03N23W08B11S,3/13/2016,226.684942,247.0899963,62,15,60
03N23W08B11S,3/14/2016,226.744942,247.0899963,62,15,60
03N23W08B11S,3/15/2016,226.714942,247.0899963,62,15,60
03N23W08B11S,3/16/2016,226.614942,247.0899963,62,15,60
03N23W08B11S,3/17/2016,226.544942,247.0899963,62,15,60
03N23W08B11S,3/18/2016,226.624942,247.0899963,62,15,60
03N23W08B11S,3/19/2016,226.724942,247.0899963,62,15,60
03N23W08B11S,3/20/2016,226.824942,247.0899963,62,15,60
03N23W08B11S,3/21/2016,226.884942,247.0899963,62,15,60
03N23W08B11S,3/22/2016,226.884942,247.0899963,62,15,60
03N23W08B11S,3/23/2016,227.044942,247.0899963,62,15,60
03N23W08B11S,3/24/2016,227.034942,247.0899963,62,15,60
03N23W08B11S,3/25/2016,226.874942,247.0899963,62,15,60
03N23W08B11S,3/26/2016,226.934942,247.0899963,62,15,60
03N23W08B11S,3/27/2016,227.084942,247.0899963,62,15,60
03N23W08B11S,3/28/2016,227.034942,247.0899963,62,15,60
03N23W08B11S,3/29/2016,227.074942,247.0899963,62,15,60
03N23W08B11S,3/30/2016,227.264942,247.0899963,62,15,60
03N23W08B11S,3/31/2016,227.304942,247.0899963,62,15,60
03N23W08B11S,4/1/2016,227.534942,247.0899963,62,15,60
03N23W08B11S,4/2/2016,227.614942,247.0899963,62,15,60
03N23W08B11S,4/3/2016,227.534942,247.0899963,62,15,60
03N23W08B11S,4/4/2016,227.594942,247.0899963,62,15,60
03N23W08B11S,4/5/2016,227.714942,247.0899963,62,15,60
03N23W08B11S,4/6/2016,228.114942,247.0899963,62,15,60
03N23W08B11S,4/7/2016,228.254942,247.0899963,62,15,60
03N23W08B11S,4/8/2016,228.554942,247.0899963,62,15,60
03N23W08B11S,4/9/2016,228.674942,247.0899963,62,15,60
03N23W08B11S,4/10/2016,228.944942,247.0899963,62,15,60
03N23W08B11S,4/11/2016,229.204942,247.0899963,62,15,60
03N23W08B11S,4/12/2016,229.334942,247.0899963,62,15,60
03N23W08B11S,4/13/2016,229.364942,247.0899963,62,15,60
03N23W08B11S,4/14/2016,229.304942,247.0899963,62,15,60
03N23W08B11S,4/15/2016,229.364942,247.0899963,62,15,60
03N23W08B11S,4/16/2016,229.454942,247.0899963,62,15,60
03N23W08B11S,4/17/2016,229.454942,247.0899963,62,15,60
03N23W08B11S,4/18/2016,229.534942,247.0899963,62,15,60
03N23W08B11S,4/19/2016,229.484942,247.0899963,62,15,60
03N23W08B11S,4/20/2016,229.454942,247.0899963,62,15,60
03N23W08B11S,4/21/2016,229.434942,247.0899963,62,15,60
03N23W08B11S,4/22/2016,229.504942,247.0899963,62,15,60
03N23W08B11S,4/23/2016,216.574942,247.0899963,62,15,60
03N23W08B11S,4/24/2016,215.444942,247.0899963,62,15,60
03N23W08B11S,4/25/2016,228.824942,247.0899963,62,15,60
03N23W08B11S,4/26/2016,229.134942,247.0899963,62,15,60
03N23W08B11S,4/27/2016,229.034942,247.0899963,62,15,60
03N23W08B11S,4/28/2016,228.684942,247.0899963,62,15,60
03N23W08B11S,4/29/2016,228.754942,247.0899963,62,15,60
03N23W08B11S,4/30/2016,228.514942,247.0899963,62,15,60
03N23W08B11S,5/1/2016,228.324942,247.0899963,62,15,60
03N23W08B11S,5/2/2016,228.324942,247.0899963,62,15,60
03N23W08B11S,5/3/2016,228.114942,247.0899963,62,15,60
03N23W08B11S,5/4/2016,227.924942,247.0899963,62,15,60
03N23W08B11S,5/5/2016,227.764942,247.0899963,62,15,60
03N23W08B11S,5/6/2016,227.554942,247.0899963,62,15,60
03N23W08B11S,5/7/2016,227.494942,247.0899963,62,15,60
03N23W08B11S,5/8/2016,227.414942,247.0899963,62,15,60
03N23W08B11S,5/9/2016,227.294942,247.0899963,62,15,60
03N23W08B11S,5/10/2016,227.204942,247.0899963,62,15,60
03N23W08B11S,5/11/2016,227.164942,247.0899963,62,15,60
03N23W08B11S,5/12/2016,227.104942,247.0899963,62,15,60
03N23W08B11S,5/13/2016,227.014942,247.0899963,62,15,60
03N23W08B11S,5/14/2016,226.954942,247.0899963,62,15,60
03N23W08B11S,5/15/2016,226.854942,247.0899963,62,15,60
03N23W08B11S,5/16/2016,226.784942,247.0899963,62,15,60
03N23W08B11S,5/17/2016,226.764942,247.0899963,62,15,60
03N23W08B11S,5/18/2016,226.774942,247.0899963,62,15,60
03N23W08B11S,5/19/2016,226.704942,247.0899963,62,15,60
03N23W08B11S,5/20/2016,226.574942,247.0899963,62,15,60
03N23W08B11S,5/21/2016,226.664942,247.0899963,62,15,60
03N23W08B11S,5/22/2016,226.694942,247.0899963,62,15,60
03N23W08B11S,5/23/2016,226.544942,247.0899963,62,15,60
03N23W08B11S,5/24/2016,226.604942,247.0899963,62,15,60
03N23W08B11S,5/25/2016,226.614942,247.0899963,62,15,60
03N23W08B11S,5/26/2016,226.604942,247.0899963,62,15,60
03N23W08B11S,5/27/2016,226.464942,247.0899963,62,15,60
03N23W08B11S,5/28/2016,226.424942,247.0899963,62,15,60
03N23W08B11S,5/29/2016,226.494942,247.0899963,62,15,60
03N23W08B11S,5/30/2016,226.484942,247.0899963,62,15,60
03N23W08B11S,5/31/2016,226.354942,247.0899963,62,15,60
03N23W08B11S,6/1/2016,226.394942,247.0899963,62,15,60
03N23W08B11S,6/2/2016,226.414942,247.0899963,62,15,60
03N23W08B11S,6/3/2016,226.424942,247.0899963,62,15,60
03N23W08B11S,6/4/2016,226.374942,247.0899963,62,15,60
03N23W08B11S,6/5/2016,226.304942,247.0899963,62,15,60
03N23W08B11S,6/6/2016,226.274942,247.0899963,62,15,60
03N23W08B11S,6/7/2016,226.254942,247.0899963,62,15,60
03N23W08B11S,6/8/2016,226.184942,247.0899963,62,15,60
03N23W08B11S,6/9/2016,226.194942,247.0899963,62,15,60
03N23W08B11S,6/10/2016,226.264942,247.0899963,62,15,60
03N23W08B11S,6/11/2016,226.284942,247.0899963,62,15,60
03N23W08B11S,6/12/2016,226.404942,247.0899963,62,15,60
03N23W08B11S,6/13/2016,226.434942,247.0899963,62,15,60
03N23W08B11S,6/14/2016,226.324942,247.0899963,62,15,60
03N23W08B11S,6/15/2016,226.234942,247.0899963,62,15,60
03N23W08B11S,6/16/2016,226.194942,247.0899963,62,15,60
03N23W08B11S,6/17/2016,226.114942,247.0899963,62,15,60
03N23W08B11S,6/18/2016,226.024942,247.0899963,62,15,60
03N23W08B11S,6/19/2016,225.874942,247.0899963,62,15,60
03N23W08B11S,6/20/2016,225.664942,247.0899963,62,15,60
03N23W08B11S,6/21/2016,225.584942,247.0899963,62,15,60
03N23W08B11S,6/22/2016,225.514942,247.0899963,62,15,60
03N23W08B11S,6/23/2016,225.434942,247.0899963,62,15,60
03N23W08B11S,6/24/2016,225.334942,247.0899963,62,15,60
03N23W08B11S,6/25/2016,225.194942,247.0899963,62,15,60
03N23W08B11S,6/26/2016,225.104942,247.0899963,62,15,60
03N23W08B11S,6/27/2016,225.064942,247.0899963,62,15,60
03N23W08B11S,6/28/2016,225.004942,247.0899963,62,15,60
03N23W08B11S,6/29/2016,224.884942,247.0899963,62,15,60
03N23W08B11S,6/30/2016,224.814942,247.0899963,62,15,60
03N23W08B11S,7/1/2016,224.754942,247.0899963,62,15,60
03N23W08B11S,7/2/2016,224.754942,247.0899963,62,15,60
03N23W08B11S,7/3/2016,224.734942,247.0899963,62,15,60
03N23W08B11S,7/4/2016,224.654942,247.0899963,62,15,60
03N23W08B11S,7/5/2016,224.544942,247.0899963,62,15,60
03N23W08B11S,7/6/2016,224.454942,247.0899963,62,15,60
03N23W08B11S,7/7/2016,224.364942,247.0899963,62,15,60
03N23W08B11S,7/8/2016,224.304942,247.0899963,62,15,60
03N23W08B11S,7/9/2016,224.294942,247.0899963,62,15,60
03N23W08B11S,7/10/2016,224.184942,247.0899963,62,15,60
03N23W08B11S,7/11/2016,247.094942,247.0899963,62,15,60
03N23W08B11S,7/12/2016,247.094942,247.0899963,62,15,60
03N23W08B11S,7/13/2016,223.984942,247.0899963,62,15,60
03N23W08B11S,7/14/2016,223.984942,247.0899963,62,15,60
03N23W08B11S,7/15/2016,223.874942,247.0899963,62,15,60
03N23W08B11S,7/16/2016,223.754942,247.0899963,62,15,60
03N23W08B11S,7/17/2016,223.684942,247.0899963,62,15,60
03N23W08B11S,7/18/2016,223.704942,247.0899963,62,15,60
03N23W08B11S,7/19/2016,223.624942,247.0899963,62,15,60
03N23W08B11S,7/20/2016,223.494942,247.0899963,62,15,60
03N23W08B11S,7/21/2016,223.384942,247.0899963,62,15,60
03N23W08B11S,7/22/2016,223.294942,247.0899963,62,15,60
03N23W08B11S,7/23/2016,223.104942,247.0899963,62,15,60
03N23W08B11S,7/24/2016,223.064942,247.0899963,62,15,60
03N23W08B11S,7/25/2016,223.054942,247.0899963,62,15,60
03N23W08B11S,7/26/2016,222.934942,247.0899963,62,15,60
03N23W08B11S,7/27/2016,222.834942,247.0899963,62,15,60
03N23W08B11S,7/28/2016,222.764942,247.0899963,62,15,60
03N23W08B11S,7/29/2016,222.624942,247.0899963,62,15,60
03N23W08B11S,7/30/2016,222.564942,247.0899963,62,15,60
03N23W08B11S,7/31/2016,222.544942,247.0899963,62,15,60
03N23W08B11S,8/1/2016,222.534942,247.0899963,62,15,60
03N23W08B11S,8/2/2016,222.514942,247.0899963,62,15,60
03N23W08B11S,8/3/2016,222.434942,247.0899963,62,15,60
03N23W08B11S,8/4/2016,222.314942,247.0899963,62,15,60
03N23W08B11S,8/5/2016,222.214942,247.0899963,62,15,60
03N23W08B11S,8/6/2016,222.144942,247.0899963,62,15,60
03N23W08B11S,8/7/2016,222.084942,247.0899963,62,15,60
03N23W08B11S,8/8/2016,221.994942,247.0899963,62,15,60
03N23W08B11S,8/9/2016,221.984942,247.0899963,62,15,60
03N23W08B11S,8/10/2016,221.964942,247.0899963,62,15,60
03N23W08B11S,8/11/2016,222.004942,247.0899963,62,15,60
03N23W08B11S,8/12/2016,221.974942,247.0899963,62,15,60
03N23W08B11S,8/13/2016,221.814942,247.0899963,62,15,60
03N23W08B11S,8/14/2016,221.664942,247.0899963,62,15,60
03N23W08B11S,8/15/2016,221.614942,247.0899963,62,15,60
03N23W08B11S,8/16/2016,221.544942,247.0899963,62,15,60
03N23W08B11S,8/17/2016,221.464942,247.0899963,62,15,60
03N23W08B11S,8/18/2016,221.464942,247.0899963,62,15,60
03N23W08B11S,8/19/2016,221.434942,247.0899963,62,15,60
03N23W08B11S,8/20/2016,221.424942,247.0899963,62,15,60
03N23W08B11S,8/21/2016,221.344942,247.0899963,62,15,60
03N23W08B11S,8/22/2016,221.304942,247.0899963,62,15,60
03N23W08B11S,8/23/2016,221.354942,247.0899963,62,15,60
03N23W08B11S,8/24/2016,221.304942,247.0899963,62,15,60
03N23W08B11S,8/25/2016,221.154942,247.0899963,62,15,60
03N23W08B11S,8/26/2016,221.084942,247.0899963,62,15,60
03N23W08B11S,8/27/2016,221.064942,247.0899963,62,15,60
03N23W08B11S,8/28/2016,221.014942,247.0899963,62,15,60
03N23W08B11S,8/29/2016,220.924942,247.0899963,62,15,60
03N23W08B11S,8/30/2016,220.744942,247.0899963,62,15,60
03N23W08B11S,8/31/2016,220.624942,247.0899963,62,15,60
03N23W08B11S,9/1/2016,220.584942,247.0899963,62,15,60
03N23W08B11S,9/2/2016,220.554942,247.0899963,62,15,60
03N23W08B11S,9/3/2016,220.434942,247.0899963,62,15,60
03N23W08B11S,9/4/2016,220.314942,247.0899963,62,15,60
03N23W08B11S,9/5/2016,220.184942,247.0899963,62,15,60
03N23W08B11S,9/6/2016,220.134942,247.0899963,62,15,60
03N23W08B11S,9/7/2016,220.244942,247.0899963,62,15,60
03N23W08B11S,9/8/2016,220.244942,247.0899963,62,15,60
03N23W08B11S,9/9/2016,220.124942,247.0899963,62,15,60
03N23W08B11S,9/10/2016,220.034942,247.0899963,62,15,60
03N23W08B11S,9/11/2016,220.024942,247.0899963,62,15,60
03N23W08B11S,9/12/2016,219.854942,247.0899963,62,15,60
03N23W08B11S,9/13/2016,219.724942,247.0899963,62,15,60
03N23W08B11S,9/14/2016,219.714942,247.0899963,62,15,60
03N23W08B11S,9/15/2016,219.594942,247.0899963,62,15,60
03N23W08B11S,9/16/2016,219.424942,247.0899963,62,15,60
03N23W08B11S,9/17/2016,219.344942,247.0899963,62,15,60
03N23W08B11S,9/18/2016,219.224942,247.0899963,62,15,60
03N23W08B11S,9/19/2016,219.204942,247.0899963,62,15,60
03N23W08B11S,9/20/2016,219.164942,247.0899963,62,15,60
03N23W08B11S,9/21/2016,219.174942,247.0899963,62,15,60
03N23W08B11S,9/22/2016,219.124942,247.0899963,62,15,60
03N23W08B11S,9/23/2016,219.124942,247.0899963,62,15,60
03N23W08B11S,9/24/2016,219.054942,247.0899963,62,15,60
03N23W08B11S,9/25/2016,218.964942,247.0899963,62,15,60
03N23W08B11S,9/26/2016,218.804942,247.0899963,62,15,60
03N23W08B11S,9/27/2016,218.604942,247.0899963,62,15,60
03N23W08B11S,9/28/2016,218.494942,247.0899963,62,15,60
03N23W08B11S,9/29/2016,218.494942,247.0899963,62,15,60
03N23W08B11S,9/30/2016,218.424942,247.0899963,62,15,60
03N23W08B11S,10/1/2016,218.254942,247.0899963,62,15,60
03N23W08B11S,10/2/2016,218.124942,247.0899963,62,15,60
03N23W08B11S,10/3/2016,218.044942,247.0899963,62,15,60
03N23W08B11S,10/4/2016,217.824942,247.0899963,62,15,60
03N23W08B11S,10/5/2016,217.774942,247.0899963,62,15,60
03N23W08B11S,10/6/2016,217.834942,247.0899963,62,15,60
03N23W08B11S,10/7/2016,217.884942,247.0899963,62,15,60
03N23W08B11S,10/8/2016,218.034942,247.0899963,62,15,60
03N23W08B11S,10/9/2016,218.124942,247.0899963,62,15,60
03N23W08B11S,10/10/2016,218.224942,247.0899963,62,15,60
03N23W08B11S,10/11/2016,218.324942,247.0899963,62,15,60
03N23W08B11S,10/12/2016,218.404942,247.0899963,62,15,60
03N23W08B11S,10/13/2016,218.404942,247.0899963,62,15,60
03N23W08B11S,10/14/2016,218.414942,247.0899963,62,15,60
03N23W08B11S,10/15/2016,218.414942,247.0899963,62,15,60
03N23W08B11S,10/16/2016,218.434942,247.0899963,62,15,60
03N23W08B11S,10/17/2016,218.384942,247.0899963,62,15,60
03N23W08B11S,10/18/2016,218.414942,247.0899963,62,15,60
03N23W08B11S,10/19/2016,218.414942,247.0899963,62,15,60
03N23W08B11S,10/20/2016,218.404942,247.0899963,62,15,60
03N23W08B11S,10/21/2016,237.094942,247.0899963,62,15,60
03N23W08B11S,10/22/2016,237.094942,247.0899963,62,15,60
03N23W08B11S,10/23/2016,218.344942,247.0899963,62,15,60
03N23W08B11S,10/24/2016,218.404942,247.0899963,62,15,60
03N23W08B11S,10/25/2016,218.424942,247.0899963,62,15,60
03N23W08B11S,10/26/2016,218.324942,247.0899963,62,15,60
03N23W08B11S,10/27/2016,218.234942,247.0899963,62,15,60
03N23W08B11S,10/28/2016,218.154942,247.0899963,62,15,60
03N23W08B11S,10/29/2016,218.174942,247.0899963,62,15,60
03N23W08B11S,10/30/2016,218.174942,247.0899963,62,15,60
03N23W08B11S,10/31/2016,218.154942,247.0899963,62,15,60
03N23W08B11S,11/1/2016,218.084942,247.0899963,62,15,60
03N23W08B11S,11/2/2016,218.114942,247.0899963,62,15,60
03N23W08B11S,11/3/2016,218.054942,247.0899963,62,15,60
03N23W08B11S,11/4/2016,218.004942,247.0899963,62,15,60
03N23W08B11S,11/5/2016,217.944942,247.0899963,62,15,60
03N23W08B11S,11/6/2016,218.174942,247.0899963,62,15,60
03N23W08B11S,11/7/2016,217.984942,247.0899963,62,15,60
03N23W08B11S,11/8/2016,217.894942,247.0899963,62,15,60
03N23W08B11S,11/9/2016,217.794942,247.0899963,62,15,60
03N23W08B11S,11/10/2016,217.724942,247.0899963,62,15,60
03N23W08B11S,11/11/2016,217.734942,247.0899963,62,15,60
03N23W08B11S,11/12/2016,217.684942,247.0899963,62,15,60
03N23W08B11S,11/13/2016,217.644942,247.0899963,62,15,60
03N23W08B11S,11/14/2016,217.594942,247.0899963,62,15,60
03N23W08B11S,11/15/2016,217.494942,247.0899963,62,15,60
03N23W08B11S,11/16/2016,217.294942,247.0899963,62,15,60
